,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Capital Cup 2015,MXO,Touch Frankfurt,9,Matt,Elliot,M,3,Touch Frankfurt,7,5,Touch Berlin,Gold,Pool C,4
Capital Cup 2015,MXO,Touch Frankfurt,7,Florian,Teatiu,M,2,Touch Frankfurt,7,5,Touch Berlin,Gold,Pool C,4
Capital Cup 2015,MXO,Touch Frankfurt,13,Benjamin,Edwards,M,1,Touch Frankfurt,7,5,Touch Berlin,Gold,Pool C,4
Capital Cup 2015,MXO,Touch Frankfurt,8,Jörg,Schlossmacher,M,2,Touch Frankfurt,8,1,Courant d’Or,Gold,Pool C,4
Capital Cup 2015,MXO,Touch Frankfurt,12,Lisa,T U,F,1,Touch Frankfurt,8,1,Courant d’Or,Gold,Pool C,4
Capital Cup 2015,MXO,Touch Frankfurt,14,Alexandra,McOnie,F,1,Touch Frankfurt,8,1,Courant d’Or,Gold,Pool C,4
Capital Cup 2015,MXO,Touch Frankfurt,7,Florian,Teatiu,M,1,Touch Frankfurt,8,1,Courant d’Or,Gold,Pool C,4
Capital Cup 2015,MXO,Touch Frankfurt,9,Matt,Elliot,M,1,Touch Frankfurt,8,1,Courant d’Or,Gold,Pool C,4
Capital Cup 2015,MXO,Touch Frankfurt,13,Benjamin,Edwards,M,1,Touch Frankfurt,8,1,Courant d’Or,Gold,Pool C,4
Capital Cup 2015,MXO,Touch Frankfurt,14,Alexandra,McOnie,F,1,Touch Frankfurt,7,5,Touch Colonia,Gold,¼,2
Capital Cup 2015,MXO,Touch Frankfurt,16,Simi,Hebeon,M,1,Touch Frankfurt,7,5,Touch Colonia,Gold,¼,2
Capital Cup 2015,MXO,Touch Frankfurt,4,Annie,Ueyama,F,2,Touch Frankfurt,7,5,Touch Colonia,Gold,¼,2
Capital Cup 2015,MXO,Touch Frankfurt,7,Florian,Teatiu,M,1,Touch Frankfurt,7,5,Touch Colonia,Gold,¼,2
Capital Cup 2015,MXO,Touch Frankfurt,13,Benjamin,Edwards,M,1,Touch Frankfurt,7,5,Touch Colonia,Gold,¼,2
Capital Cup 2015,MXO,Touch Frankfurt,9,Matt,Elliot,M,1,Touch Frankfurt,7,5,Touch Colonia,Gold,¼,2
Capital Cup 2015,MXO,Touch Frankfurt,13,Benjamin,Edwards,M,3,Touch Frankfurt,7,6,Touch Strasbourg,Gold,Third Position,2
Capital Cup 2015,MXO,Touch Frankfurt,9,Matt,Elliot,M,2,Touch Frankfurt,7,6,Touch Strasbourg,Gold,Third Position,2
Capital Cup 2015,MXO,Touch Frankfurt,4,Annie,Ueyama,F,1,Touch Frankfurt,7,6,Touch Strasbourg,Gold,Third Position,2
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,6,Miriam,Smith,F,1,Lokomotive Wien,1,9,Touch Frankfurt,Gold,Pool C,4
Capital Cup 2015,MXO,Lokomotive Wien,1,Jakob,Ziebermayr,M,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,57,Andreas,Kaltenbäck,M,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,11,Andreas,Bilgeri,M,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,99,Hans-Peter,Höllweth,M,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,7,Jean-Pierre,Decouzon,M,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,8,Isabel,Antes,F,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,2,Lan,Kroeger,F,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,3,Stephanie,Kovero,F,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,4,Alex,Hög,M,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,14,Jerome ,Ilzer,M,,,,,,,,
Capital Cup 2015,MXO,Lokomotive Wien,99,Hans-Peter,Höllweth,M,1,Lokomotive Wien,3,2,Courant d’Or,Gold,Pool C,4
Capital Cup 2015,MXO,Lokomotive Wien,6,Miriam,Smith,F,2,Lokomotive Wien,3,2,Courant d’Or,Gold,Pool C,4
Capital Cup 2015,MXO,Lokomotive Wien,2,Lan,Kroeger,F,1,Lokomotive Wien,2,5,Touch Hamburg,Bronze,¼,2
Capital Cup 2015,MXO,Lokomotive Wien,6,Miriam,Smith,F,1,Lokomotive Wien,6,3,BRC,Wood,Semifinal,2
Capital Cup 2015,MXO,Lokomotive Wien,1,Jakob,Ziebermayr,M,1,Lokomotive Wien,5,4,BRC,Wood,Semifinal,2
Capital Cup 2015,MXO,Lokomotive Wien,14,Jerome ,Ilzer,M,1,Lokomotive Wien,5,4,BRC,Wood,Semifinal,2
Capital Cup 2015,MXO,Lokomotive Wien,1,Jakob,Ziebermayr,M,2,Lokomotive Wien,6,3,Baden Banditos,Wood,Final,2
Capital Cup 2015,MXO,Lokomotive Wien,99,Hans-Peter,Höllweth,M,3,Lokomotive Wien,6,3,Baden Banditos,Wood,Final,2
Capital Cup 2015,MXO,Lokomotive Wien,2,Lan,Kroeger,F,1,Lokomotive Wien,6,3,Baden Banditos,Wood,Final,2
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,2,Eden,Black,M,3,New Orleans Fluffy Dragons,5,4,Touch Colonia,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,11,Hester,Williams,F,1,New Orleans Fluffy Dragons,5,4,Touch Colonia,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,19,Caro,Nota,F,1,New Orleans Fluffy Dragons,5,4,Touch Colonia,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,13,Paul,Black,M,,,,,,,,
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,3,Jon,MacDonald,M,,,,,,,,
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,9,Yofi,Inja,M,,,,,,,,
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,8,Adrian,Williams,M,,,,,,,,
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,1,Claudine,Van Diemen,F,,,,,,,,
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,7,Hester,Kannamuller,F,,,,,,,,
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,4,Jerry,Van Dijk,M,,,,,,,,
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,2,Eden,Black,M,2,New Orleans Fluffy Dragons,10,3,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,3,Jon,MacDonald,M,3,New Orleans Fluffy Dragons,10,3,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,8,Adrian,Williams,M,2,New Orleans Fluffy Dragons,10,3,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,11,Hester,Williams,F,2,New Orleans Fluffy Dragons,10,3,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,7,Hester,Kannamuller,F,1,New Orleans Fluffy Dragons,10,3,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,2,Eden,Black,M,3,New Orleans Fluffy Dragons,13,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,3,Jon,MacDonald,M,3,New Orleans Fluffy Dragons,13,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,8,Adrian,Williams,M,2,New Orleans Fluffy Dragons,13,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,19,Caro,Nota,F,2,New Orleans Fluffy Dragons,13,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,4,Jerry,Van Dijk,M,2,New Orleans Fluffy Dragons,13,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,7,Hester,Kannamuller,F,2,New Orleans Fluffy Dragons,13,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,10,Vincent,Westerhof,M,1,New Orleans Fluffy Dragons,13,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,3,Jon,MacDonald,M,2,New Orleans Fluffy Dragons,5,3,Touch Berlin,Gold,¼,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,19,Caro,Nota,F,1,New Orleans Fluffy Dragons,5,3,Touch Berlin,Gold,¼,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,8,Adrian,Williams,M,2,New Orleans Fluffy Dragons,8,1,Touch Strasbourg,Gold,Semifinal,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,10,Vincent,Westerhof,M,1,New Orleans Fluffy Dragons,8,1,Touch Strasbourg,Gold,Semifinal,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,11,Hester,Williams,F,1,New Orleans Fluffy Dragons,8,1,Touch Strasbourg,Gold,Semifinal,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,2,Eden,Black,M,1,New Orleans Fluffy Dragons,8,1,Touch Strasbourg,Gold,Semifinal,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,9,Yofi,Inja,M,1,New Orleans Fluffy Dragons,8,1,Touch Strasbourg,Gold,Semifinal,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,19,Caro,Nota,F,1,New Orleans Fluffy Dragons,8,1,Touch Strasbourg,Gold,Semifinal,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,2,Eden,Black,M,1,New Orleans Fluffy Dragons,7,2,JGA,Gold,Final,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,19,Caro,Nota,F,1,New Orleans Fluffy Dragons,7,2,JGA,Gold,Final,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,8,Adrian,Williams,M,3,New Orleans Fluffy Dragons,7,2,JGA,Gold,Final,2
Capital Cup 2015,MXO,New Orleans Fluffy Dragons,13,Paul,Black,M,2,New Orleans Fluffy Dragons,7,2,JGA,Gold,Final,2
,,,,,,,,,,,,Gold,Final,2
,,,,,,,,,,,,Gold,Final,2
,,,,,,,,,,,,Gold,Final,2
Capital Cup 2015,MXO,Touch Colonia,9,Henning,Brammer,M,2,Touch Colonia,4,5,New Orleans Fluffy Dragons,Gold,Pool B,4
Capital Cup 2015,MXO,Touch Colonia,4,Lena,Dietz,F,1,Touch Colonia,4,5,New Orleans Fluffy Dragons,Gold,Pool B,4
Capital Cup 2015,MXO,Touch Colonia,11,Pial,Kotzur,F,1,Touch Colonia,4,5,New Orleans Fluffy Dragons,Gold,Pool B,4
Capital Cup 2015,MXO,Touch Colonia,28,Thorben,Pfeil,M,,,,,,,,
Capital Cup 2015,MXO,Touch Colonia,97,Thorben,Stenkamp,M,,,,,,,,
Capital Cup 2015,MXO,Touch Colonia,17,Gregor,Grabski,F,,,,,,,,
Capital Cup 2015,MXO,Touch Colonia,8,Haik,Gregorian,M,,,,,,,,
Capital Cup 2015,MXO,Touch Colonia,32,Russel,Pillay,M,,,,,,,,
Capital Cup 2015,MXO,Touch Colonia,96,Daria,Stenkamp,F,,,,,,,,
Capital Cup 2015,MXO,Touch Colonia,34,Kristina,Müller,F,,,,,,,,
Capital Cup 2015,MXO,Touch Colonia,9,Henning,Brammer,M,2,Touch Colonia,8,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,Touch Colonia,28,Thorben,Pfeil,M,1,Touch Colonia,8,2,Touch Hamburg,Gold,Pool B,
Capital Cup 2015,MXO,Touch Colonia,32,Russel,Pillay,M,1,Touch Colonia,8,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,Touch Colonia,4,Lena,Dietz,F,2,Touch Colonia,8,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,Touch Colonia,34,Kristina,Müller,F,2,Touch Colonia,8,2,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,Touch Colonia,4,Lena,Dietz,F,2,Touch Colonia,4,4,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,Touch Colonia,28,Thorben,Pfeil,M,1,Touch Colonia,4,4,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,Touch Colonia,32,Russel,Pillay,M,1,Touch Colonia,5,7,Touch Frankfurt,Gold,¼,2
Capital Cup 2015,MXO,Touch Colonia,4,Lena,Dietz,F,1,Touch Colonia,5,7,Touch Frankfurt,Gold,¼,2
Capital Cup 2015,MXO,Touch Colonia,9,Henning,Brammer,M,1,Touch Colonia,5,7,Touch Frankfurt,Gold,¼,2
Capital Cup 2015,MXO,Touch Colonia,4,Lena,Dietz,F,1,Touch Colonia,2,5,Touch Munich,Silver,Semifinal,2
Capital Cup 2015,MXO,Touch Colonia,4,Lena,Dietz,F,5,Touch Colonia,7,2,XXX Amsterdam,Silver,Third Position,2
Capital Cup 2015,MXO,Touch Colonia,8,Haik,Gregorian,M,1,Touch Colonia,7,2,XXX Amsterdam,Silver,Third Position,2
Capital Cup 2015,MXO,Touch Colonia,11,Pial,Kotzur,F,1,Touch Colonia,7,2,XXX Amsterdam,Silver,Third Position,2
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Capital Cup 2015,MXO,Basel,7,Pete,Ryland,M,1,Basel,4,4,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,Basel,9,Ian,Darcy,M,2,Basel,4,4,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,Basel,3,Karin,Hägler,F,2,Basel,4,4,Touch Hamburg,Gold,Pool B,4
Capital Cup 2015,MXO,Basel,2,Cindy,Spies,F,,,,,,,,4
Capital Cup 2015,MXO,Basel,4,Keith,Hoek,M,,,,,,,,4
Capital Cup 2015,MXO,Basel,8,Chris,Mellard,M,,,,,,,,4
Capital Cup 2015,MXO,Basel,5,Keisuke,Takiguchi,,,,,,,,,4
Capital Cup 2015,MXO,Basel,12,Dominic,Brook,M,,,,,,,,4
Capital Cup 2015,MXO,Basel,11,Thomas,Hollands,M,,,,,,,,4
Capital Cup 2015,MXO,Basel,1,Alice,Higgings,F,,,,,,,,4
Capital Cup 2015,MXO,Basel,6,Nils,Vösgen,M,,,,,,,,4
Capital Cup 2015,MXO,Basel,8,Chris,Mellard,M,1,Basel,3,10,New Orleans Fluffy Dragons,Gold,Pool B,4
Capital Cup 2015,MXO,Basel,5,Keisuke,Takiguchi,,1,Basel,3,10,New Orleans Fluffy Dragons,Gold,Pool B,4
Capital Cup 2015,MXO,Basel,9,Ian,Darcy,M,1,Basel,3,10,New Orleans Fluffy Dragons,Gold,Pool B,4
Capital Cup 2015,MXO,Basel,11,Thomas,Hollands,M,2,Basel,4,4,Touch Colonia,Gold,Pool B,4
Capital Cup 2015,MXO,Basel,3,Karin,Hägler,F,1,Basel,4,4,Touch Colonia,Gold,Pool B,4
Capital Cup 2015,MXO,Basel,1,Alice,Higgings,F,1,Basel,4,4,Touch Colonia,Gold,Pool B,4
Capital Cup 2015,MXO,Basel,9,Ian,Darcy,M,2,Basel,5,0,Courant d’Or,Bronze,¼,2
Capital Cup 2015,MXO,Basel,11,Thomas,Hollands,M,2,Basel,5,0,Courant d’Or,Bronze,¼,2
Capital Cup 2015,MXO,Basel,11,Thomas,Hollands,M,1,Basel,1,5,Turtleln Touch Modena,Bronze,Semifinal,2
Capital Cup 2015,MXO,Basel,12,Dominic,Brook,M,1,Basel,3,7,Touch Hamburg,Wood,Final,2
Capital Cup 2015,MXO,Basel,6,Nils,Vösgen,M,1,Basel,3,7,Touch Hamburg,Wood,Final,2
Capital Cup 2015,MXO,Basel,3,Karin,Hägler,F,1,Basel,3,7,Touch Hamburg,Wood,Final,2
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,22,Chris,Tupou,M,1,Touch Hamburg,4,4,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,Touch hamburg,19,Lena,Schmind,F,1,Touch Hamburg,4,4,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,Touch hamburg,13,Kia,Lucksmith,M,1,Touch Hamburg,4,4,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,Touch hamburg,15,Eric,Titi,M,1,Touch Hamburg,4,4,Basel,Gold,Pool B,4
Capital Cup 2015,MXO,Touch hamburg,21,Vaughan,Brown,M,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,12,Ryan,Anderson,M,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,14,Natalie,Wess,F,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,,Medo,Lemaric,M,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,10,Tom,Anslow,M,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,,Charlie,Bester,M,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,17,Brenda,,F,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,20,Connal,Dodd,M,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,9,Tom,Ate,M,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,11,Grace,Wang,F,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,4,Olivier,,M,,,,,,,,
Capital Cup 2015,MXO,Touch hamburg,15,Eric,Titi,M,1,Touch Hamburg,2,8,Touch Colonia,Gold,Pool B,4
Capital Cup 2015,MXO,Touch hamburg,14,Natalie,Wess,F,1,Touch Hamburg,2,8,Touch Colonia,Gold,Pool B,4
Capital Cup 2015,MXO,Touch hamburg,17,Brenda,,F,2,Touch Hamburg,2,13,New Orleans Fluffy Dragons,Gold,Pool B,4
Capital Cup 2015,MXO,Touch hamburg,15,Eric,Titi,M,1,Touch Hamburg,5,2,Lokomotive Wien,Bronze,¼,2
Capital Cup 2015,MXO,Touch hamburg,10,Tom,Anslow,M,1,Touch Hamburg,5,2,Lokomotive Wien,Bronze,¼,2
Capital Cup 2015,MXO,Touch hamburg,17,Brenda,,F,1,Touch Hamburg,5,2,Lokomotive Wien,Bronze,¼,2
Capital Cup 2015,MXO,Touch hamburg,19,Lena,Schmind,F,2,Touch Hamburg,5,2,Lokomotive Wien,Bronze,¼,2
Capital Cup 2015,MXO,Touch hamburg,10,Tom,Anslow,M,1,Touch Hamburg,3,4,Dragoni Milano,Bronze,Semifinal,2
Capital Cup 2015,MXO,Touch hamburg,10,Tom,Anslow,M,1,Touch Hamburg,7,3,Basel,Wood,Final,2
Capital Cup 2015,MXO,Touch hamburg,4,Olivier,,M,1,Touch Hamburg,7,3,Basel,Wood,Final,2
Capital Cup 2015,MXO,Touch hamburg,20,Connal,Dodd,M,1,Touch Hamburg,7,3,Basel,Wood,Final,2
Capital Cup 2015,MXO,Touch hamburg,15,Eric,Titi,M,2,Touch Hamburg,7,3,Basel,Wood,Final,2
